-93393.38503053291 107.68473577094981 89
142527.61563125887 4.0055304231751716e-08 -3.9033864592008824e-05 -0.6479996871071987
141850.2073252819 -8.962155785868144e-07 0.0013886359821135646 -0.5973878391116461
141716.06884202312 -7.475344307935337e-07 0.0011126016309473796 -0.6471324055105704
141397.4087807714 -3.370457135424164e-07 0.00042750988658895434 -0.7845653629890755
140654.1973261929 1.1381568305771547e-07 -0.00030298533427979083 -1.0023014436353195
139398.77114804485 2.4003430240402995e-07 -0.00048590677460572015 -1.2620614286319936
137814.9100698632 7.606055414686398e-07 -0.0012917316509939646 -1.4882418704997158
135707.6513309078 6.167456594186624e-07 -0.001027543980073309 -1.6839075668354204
133519.60770207032 -4.5944530884856356e-07 0.0006873419752324809 -1.8008127259450675
131853.60618023077 -5.884649613670415e-07 0.0008772532088750553 -1.8778824911347105
130166.64184912592 -3.7926239303648994e-07 0.0005304590783192417 -1.9831197576167412
128228.93485138354 6.561312779033484e-07 -0.0010914176298007546 -2.124328712085693
125553.3671774309 6.563556045979797e-07 -0.0010348941000419803 -2.245031486213913
122813.63776342243 5.702202271502531e-07 -0.0008907481666395193 -2.246227207739953
120131.87076086541 2.1188466207582206e-07 -0.00029358937336108773 -2.229755271938357
117710.99742954287 1.1300639344074742e-07 -9.020478990983771e-05 -2.145055186547144
115488.93272283759 -3.5216059142873073e-07 0.0006538920136862936 -1.960411485755453
113742.74121937694 -6.992648168958503e-07 0.001146706183840108 -1.752532409992025
112356.38800564645 -4.2000747257601777e-07 0.0006622109877849773 -1.6584803740532843
110857.9090361638 1.3027111833618218e-07 -0.0002122085632288262 -1.6577708018758477
109033.13519066526 -3.349164351636499e-08 4.138382061509537e-05 -1.6723095333740046
107283.09176162492 -1.2422122627246902e-07 0.00017038303329238312 -1.6962507345617042
105545.0703309565 -8.394969166839228e-08 9.715963041214222e-05 -1.7495617217359873
103716.92052018197 -5.945177204290184e-08 6.232228358130121e-05 -1.823382164583691
101801.17264326618 -1.0880278165501658e-07 0.00014416372889769355 -1.8892855617555016
99849.2935464659 2.626049981867075e-07 -0.00043306512609587647 -1.9466349190909913
97630.73035503124 2.7996969666575603e-07 -0.00046946615017113365 -1.9870530633422752
95349.66369819183 8.93782732159555e-08 -0.00013709773900359614 -2.0464586016073656
93152.02861247765 7.728635310153214e-08 -0.00010771698469580657 -2.0385793577514817
90981.07807882439 1.8733171914182356e-08 -7.609150224654967e-06 -2.0090045620906842
88883.79378796149 2.2618053328589082e-08 1.8510960472945713e-06 -1.9629648041108136
86849.8235987883 1.8227315508871406e-07 -0.0002425953939688129 -1.884184378888661
84813.94507628451 2.1350056503607337e-07 -0.00027715558512172555 -1.7903855500023211
82874.67380917784 3.396989291901725e-08 6.3515806330991594e-06 -1.6658052071060032
81171.02165092189 -2.305104996770113e-07 0.0003931464693376502 -1.5399813412028331
79719.79299173405 -5.258338317767803e-07 0.0008338254310077439 -1.4771695794307564
78478.49797752441 -5.876669148406878e-07 0.0008972034858152734 -1.4662760809740443
77246.90114545966 -6.359986570386912e-07 0.0009479631954063284 -1.5269524455885484
75951.54126413586 -2.552220053193134e-07 0.0003199071771312174 -1.6410071732013454
74284.68933022417 4.146191679137475e-07 -0.0007182491812485989 -1.8139046397243674
72067.07399764363 4.999929073788664e-07 -0.0008318050678590978 -1.950200031567142
69679.93095046566 5.0903539189427e-07 -0.0008342955707134286 -2.0424107479999174
67203.64993485065 2.9875302048985334e-07 -0.0004662678531389264 -2.1099136631070845
64818.81883984676 -4.3280836103794375e-08 0.00011563338294034227 -2.1004053423527345
62689.62799821328 -3.667641428912387e-07 0.0006125524226005205 -2.000750403828164
60838.497588386614 -1.5784224865510808e-07 0.00027058834040896343 -1.9280859655837448
58928.52888688479 1.4482753544404055e-08 -1.1810133482245973e-06 -1.8821739151234989
56966.655860180625 1.9442447436726096e-07 -0.0002834119453203526 -1.8367013209822316
54949.702094746724 2.0103862049181888e-07 -0.00028842830154968195 -1.788429664290886
52985.59394954403 3.958916444805473e-09 2.7367443529327354e-05 -1.7287979073129491
51204.16018432766 -5.705506531667388e-08 0.00013002685133722936 -1.6581864363237306
49539.46754652103 -8.82300012650473e-08 0.00017698475118248653 -1.573896766981871
47979.00702899407 -7.442665242857285e-08 0.00014713796964107347 -1.4941654478495574
46485.37340885075 -1.1285248857915861e-07 0.0001981611220013698 -1.4314421334514014
45069.394109712404 -2.8091469017774348e-08 5.3193758907752745e-05 -1.388744045508695
43636.55348143659 -7.830597913748433e-08 0.00012978164148209513 -1.3699902183870274
42249.72066179453 -7.558692401915563e-08 0.0001222259399461139 -1.3565800127409564
40871.789794414515 3.75973007974867e-09 -6.7626245050015404e-06 -1.350042344497137
39450.36620684725 5.578375987647608e-08 -8.936705687123641e-05 -1.3518027144154143
37996.24537506722 1.4779135623002122e-08 -2.210803396489869e-05 -1.3548695926005154
36565.59086109252 1.182939308294614e-08 -1.511684560216569e-05 -1.3523864028856882
35141.841036099424 3.574213700694599e-08 -5.031103503223583e-05 -1.344980634109618
33714.75490188079 -2.4955753408996885e-09 1.2945521256244776e-05 -1.332345183291805
32326.422297981 4.583373927744821e-08 -6.284953703888032e-05 -1.313407871454813
30930.3683242748 1.7327156844333717e-09 5.032979860313648e-06 -1.2937031983434162
29578.80166844622 -5.6223331005764704e-08 9.315535474777697e-05 -1.277390941918732
28274.431954856518 -1.4926492824273067e-07 0.00023763860076980302 -1.2678197616252385
27031.70044443385 1.3181547647179694e-08 -2.184250705658149e-05 -1.2627394755019412
25696.276041260764 4.710594205342185e-08 -7.283429197198775e-05 -1.2649881737215594
24341.545456422853 7.019687259814002e-08 -0.00010683615950569154 -1.2620505338099182
22979.147522925512 8.722999901722442e-08 -0.00013106356021312622 -1.2540990869845285
21618.113577429467 9.450978559250718e-09 -4.4395934622407835e-06 -1.2406543277875781
20320.77325681296 5.410258102639555e-09 4.501728044674183e-06 -1.2186892824033142
19051.69211002844 -7.221306347354403e-08 0.00012480789648164318 -1.1913164947909327
17854.144558912758 -6.630193603238835e-09 1.9853974672114808e-05 -1.1681825109134845
16641.10766855576 3.2541096545467557e-08 -3.606315938446352e-05 -1.1484197193610846
15432.537058414948 7.560297203376102e-08 -9.830835358362666e-05 -1.1164463947318046
14238.787707867545 1.2335740808333815e-07 -0.00016683542381779477 -1.0726765461118972
13070.76053229903 1.4230517790277387e-07 -0.00019058295594757694 -1.0147717099400029
11959.32677605172 -2.170230653013436e-08 6.543954032532823e-05 -0.9440256801981579
11014.619739850963 -2.4062667111594055e-07 0.0004043756708781887 -0.8783864000232887
10259.109190541027 -3.06425087221118e-07 0.000488596612116721 -0.8254762454905552
9575.844928749344 -6.163382627890397e-07 0.0009474465410038202 -0.8134716503254773
9052.27575384676 -4.1724882610360286e-07 0.0006073483937230044 -0.8635140983876455
8331.614117702837 -3.4081954878482214e-07 0.0004540901170992747 -0.9689447374045097
7419.65941007058 -2.5370408761073755e-07 0.000279670532692892 -1.1433274359694199
6233.007439984228 -2.0643298319139032e-07 0.00017030982506062084 -1.3957420311320667
4715.285284560873 -1.570051291596163e-07 5.3070700947719096e-05 -1.721419506511131
2783.330232460019 2.9519099905647908e-08 -0.00024109579973194607 -2.1297723300308915
313.9765649674651 0.0 0.0 -2.5386090343490144
